id,temporada,codigo,exportadora_id,exportadora_nombre,productor_id,productor_nombre,campo_id,campo,csg,especie_id,especie_nombre,variedad_id,variedad_nombre,fecha_recepcion,planta,lote,guia,numero,peso_fruto,calibre,numero_orden,recepcion_id,created_at,updated_at
19492,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,109.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19493,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,98.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19494,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,75.0,235,2,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19495,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,115.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19496,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,167.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19497,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,118.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19498,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,111.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19499,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,135.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19500,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,141.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19501,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,101.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19502,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,107.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19503,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,124.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19504,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,132.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19505,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,135.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19506,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,113.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19507,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,87.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19508,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,76.0,235,2,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19509,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,149.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19510,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,127.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19511,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,175.0,95,7,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19512,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,124.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19513,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,104.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19514,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,105.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19515,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,115.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19516,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,115.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19517,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,114.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19518,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,98.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19519,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,124.0,140,5,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19520,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,216.0,75,8,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19521,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,205.0,75,8,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19522,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,106.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19523,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,145.0,115,6,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19524,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,82.0,200,3,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19525,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,106.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19526,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,FUNDO EL RANCHILLO (AGRICOLA EL RANCHILLO UNO),98709,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1582,13049,1,102.0,165,4,189,2025-06-01T02:32:51.000000Z,2025-06-01T02:32:51.000000Z
19527,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,210.0,75,8,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19528,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,152.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19529,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,114.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19530,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,109.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19531,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,156.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19532,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,122.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19533,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,86.0,200,3,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19534,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,117.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19535,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,117.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19536,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,151.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19537,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,206.0,75,8,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19538,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,111.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19539,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,104.0,165,4,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19540,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,109.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19541,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,133.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19542,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,101.0,165,4,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19543,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,122.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19544,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,108.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19545,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,113.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19546,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,118.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19547,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,125.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19548,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,187.0,95,7,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19549,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,139.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19550,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,188.0,95,7,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19551,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,111.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19552,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,133.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19553,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,115.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19554,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,125.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19555,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,113.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19556,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,122.0,140,5,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19557,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,145.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19558,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,144.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19559,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,169.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19560,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,102.0,165,4,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19561,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,169.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19562,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,106.0,165,4,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
19563,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,FUNDO SANTA EMILIA ALTO (EL RANCHILLO UNO),177100,12,LIMONES,110,FINO 49,2025-05-31T04:00:00.000000Z,ALMAHUE,1583,13050,1,155.0,115,6,190,2025-06-01T03:28:18.000000Z,2025-06-01T03:28:18.000000Z
